@RELATION power-spectrum

@ATTRIBUTE alpha_Ch1 NUMERIC
@ATTRIBUTE alpha_Ch2 NUMERIC
@ATTRIBUTE alpha_Ch2 NUMERIC
@ATTRIBUTE alpha_Ch2 NUMERIC
@ATTRIBUTE beta_Ch1 NUMERIC
@ATTRIBUTE beta_Ch2 NUMERIC
@ATTRIBUTE beta_Ch3 NUMERIC
@ATTRIBUTE beta_Ch4 NUMERIC
@ATTRIBUTE delta_Ch1 NUMERIC
@ATTRIBUTE delta_Ch2 NUMERIC
@ATTRIBUTE delta_Ch3 NUMERIC
@ATTRIBUTE delta_Ch4 NUMERIC
@ATTRIBUTE gamma_Ch1 NUMERIC
@ATTRIBUTE gamma_Ch2 NUMERIC
@ATTRIBUTE gamma_Ch3 NUMERIC
@ATTRIBUTE gamma_Ch3 NUMERIC
@ATTRIBUTE theta_Ch1 NUMERIC
@ATTRIBUTE theta_Ch2 NUMERIC
@ATTRIBUTE theta_Ch3 NUMERIC
@ATTRIBUTE theta_Ch4 NUMERIC
@ATTRIBUTE class {close, open}

@DATA
0.7203594, 0.1826993, -0.10835777, 0.7704073, 0.08905173, 0.5564047, -0.06708339, 0.32019636, 0.94020337, 0.40053102, 0.43645403, 0.8471144, -0.40945432, 0.15802167, -0.41679248, -0.35426933, 0.70630026, 0.013024294, 0.39204913, 0.70624495, open
0.7203594, 0.1752366, -0.13151714, 0.765901, 0.0979936, 0.5744278, -0.059922095, 0.30688983, 0.9649988, 0.43452424, 0.46565026, 0.8698865, -0.41405264, 0.16298562, -0.42204553, -0.36275887, 0.5988973, -0.11750941, 0.35804972, 0.6381632, open
0.7203594, 0.16152747, -0.14907347, 0.7582077, 0.10952796, 0.593639, -0.05298614, 0.29089895, 0.9886737, 0.46668723, 0.49950603, 0.9004677, -0.41737807, 0.16882268, -0.42558634, -0.36738673, 0.5218589, -0.19879192, 0.32295516, 0.6006106, open
0.71672255, 0.14849189, -0.16399394, 0.75578976, 0.124743916, 0.6107436, -0.047788087, 0.27315345, 1.0093117, 0.49386057, 0.52088934, 0.9347082, -0.42203626, 0.17378108, -0.42623982, -0.36998928, 0.4789026, -0.22420427, 0.28281385, 0.5888707, open
0.7006165, 0.1417268, -0.18082057, 0.7517112, 0.14102298, 0.623636, -0.04476919, 0.25423557, 1.0294421, 0.514224, 0.5192369, 0.97073793, -0.4291785, 0.17769058, -0.4266455, -0.3737085, 0.45659348, -0.21916825, 0.23909219, 0.58324295, open
0.67770064, 0.14268579, -0.21732694, 0.7595548, 0.15279417, 0.6312297, -0.043503497, 0.23476054, 1.0547584, 0.52826536, 0.49714968, 1.0092629, -0.43661624, 0.18360783, -0.43031487, -0.3813074, 0.44586703, -0.20547566, 0.19762355, 0.56918806, open
0.6589862, 0.14268579, -0.21590726, 0.7757712, 0.15609665, 0.63284856, -0.041355155, 0.21813434, 1.089046, 0.53639686, 0.4649329, 1.0497321, -0.43841755, 0.19564031, -0.43857133, -0.3934124, 0.44636717, -0.18841827, 0.16681671, 0.54495424, open
0.6587537, 0.14268579, -0.21022624, 0.8021709, 0.15083614, 0.6284858, -0.03593098, 0.20770325, 1.1291308, 0.53806835, 0.4370617, 1.0884482, -0.4307914, 0.21482866, -0.44923142, -0.40804732, 0.4581244, -0.16185352, 0.15122233, 0.51633865, open
0.6926211, 0.14268579, -0.21022624, 0.84794897, 0.14323238, 0.62009233, -0.027060796, 0.20443313, 1.170612, 0.53558403, 0.42565876, 1.1240704, -0.41513252, 0.2366432, -0.45852533, -0.42194638, 0.4749384, -0.1316826, 0.15019752, 0.49028862, open
0.7411627, 0.14268579, -0.2130438, 0.8801061, 0.14083672, 0.6109877, -0.01799097, 0.203799, 1.2095847, 0.5327861, 0.43477613, 1.1574706, -0.39747083, 0.25375888, -0.4641472, -0.4309456, 0.49067155, -0.102967225, 0.15898266, 0.4670491, open
0.8037038, 0.14268579, -0.21132645, 0.8930893, 0.14741346, 0.60499126, -0.014119351, 0.19921868, 1.2438536, 0.5352811, 0.45782715, 1.1892761, -0.3818826, 0.25921723, -0.46677807, -0.43278795, 0.4998078, -0.08544758, 0.16935855, 0.44005594, open
0.8847232, 0.1625605, -0.21738945, 0.89584976, 0.16188988, 0.60363114, -0.018040445, 0.18767138, 1.27268, 0.5431848, 0.48306218, 1.2190889, -0.3703625, 0.25165236, -0.46911576, -0.42839146, 0.5040891, -0.078692, 0.17109275, 0.4073233, open
0.9530022, 0.17688769, -0.21198203, 0.89584976, 0.18032472, 0.60383576, -0.028269917, 0.17270382, 1.295901, 0.549441, 0.49970028, 1.2455788, -0.35893118, 0.23767309, -0.47374296, -0.41968745, 0.5066333, -0.07754961, 0.1565862, 0.37775362, open
1.0042703, 0.12966706, -0.20413911, 0.89306015, 0.19940645, 0.60028565, -0.040605236, 0.1637518, 1.3123586, 0.5446563, 0.5008297, 1.2664623, -0.34427154, 0.22733264, -0.48081753, -0.4096983, 0.5112658, -0.076374, 0.1260632, 0.36212137, open
1.0313679, 0.09239101, -0.21420455, 0.8816569, 0.21766458, 0.5881297, -0.051339727, 0.17081106, 1.3217062, 0.52527463, 0.4854697, 1.2802999, -0.32608238, 0.22846007, -0.48888806, -0.40069064, 0.5185121, -0.07382018, 0.08805091, 0.36464632, open
1.042709, 0.13802561, -0.21752088, 0.8426178, 0.23578346, 0.56561065, -0.059278812, 0.19686998, 1.3249446, 0.4964705, 0.45805275, 1.2867248, -0.3074654, 0.23985468, -0.49618375, -0.39547938, 0.527304, -0.07307244, 0.05745958, 0.37865916, open
1.042709, 0.16331883, -0.1957529, 0.836415, 0.25292587, 0.5346505, -0.06497282, 0.23527196, 1.3240952, 0.46602303, 0.4296685, 1.2859179, -0.2922695, 0.25383097, -0.50217587, -0.39726305, 0.53522265, -0.07954562, 0.04506158, 0.39106238, open
1.042709, 0.16861875, -0.17489277, 0.836415, 0.26561564, 0.49957213, -0.07036598, 0.27550226, 1.3225745, 0.4408162, 0.41202936, 1.2799901, -0.28311366, 0.26427785, -0.505555, -0.4052582, 0.5415756, -0.09482295, 0.05226461, 0.39278427, open
1.042709, 0.17224382, -0.17523973, 0.836415, 0.27115378, 0.4659356, -0.07715969, 0.3081886, 1.3226833, 0.41919908, 0.41092923, 1.2709886, -0.28018165, 0.26870513, -0.50440097, -0.41657728, 0.54394907, -0.11750792, 0.06997115, 0.37980172, open
1.0436858, 0.17350928, -0.15837456, 0.836415, 0.27103776, 0.4392019, -0.08662373, 0.33014095, 1.3232371, 0.39811298, 0.42313567, 1.2594465, -0.282149, 0.2658184, -0.49661613, -0.4273241, 0.54040414, -0.14337097, 0.08606331, 0.35731775, open
1.0476013, 0.17350928, -0.14574549, 0.836415, 0.2711674, 0.4223426, -0.09821497, 0.34208837, 1.3187999, 0.37696496, 0.4393785, 1.2429335, -0.28607982, 0.25496435, -0.48246995, -0.43434295, 0.5250055, -0.16829039, 0.09533896, 0.33471864, open
1.0505699, 0.17350928, -0.14399214, 0.836415, 0.2778478, 0.41380686, -0.109425455, 0.34645343, 1.3018264, 0.3582103, 0.45234916, 1.2175653, -0.28916332, 0.23824227, -0.46406868, -0.43559477, 0.49395534, -0.1916605, 0.097236894, 0.32109773, open
1.0506606, 0.17350928, -0.141606, 0.836415, 0.29216176, 0.40950644, -0.117810614, 0.34655944, 1.2686607, 0.34560344, 0.45854026, 1.182349, -0.28990576, 0.2202678, -0.4465595, -0.43069822, 0.45093772, -0.21745065, 0.09251034, 0.3224048, open
1.0506606, 0.18968807, -0.07735494, 0.8425719, 0.3083177, 0.4046108, -0.12293054, 0.34513146, 1.2192447, 0.3364037, 0.45562887, 1.1380788, -0.28846604, 0.20749599, -0.43341446, -0.41888794, 0.409666, -0.23766483, 0.081671394, 0.34015596, open
1.0506606, 0.1980619, -0.017842406, 0.86134094, 0.31924236, 0.3961761, -0.12658016, 0.34416744, 1.1579852, 0.32614598, 0.44172543, 1.0868038, -0.28460374, 0.20565987, -0.42573515, -0.397893, 0.38071826, -0.25058028, 0.068837725, 0.36840048, open
1.0414362, 0.1980619, -0.0029420443, 0.87030506, 0.32171413, 0.38327497, -0.13071424, 0.34289038, 1.0914788, 0.30753732, 0.41842028, 1.0317336, -0.27931705, 0.21570458, -0.4219147, -0.36847875, 0.3673938, -0.2456615, 0.06054399, 0.39987886, open
1.0312843, 0.1980619, 0.003893464, 0.8622266, 0.31570444, 0.368787, -0.13623019, 0.3395754, 1.0272812, 0.27864328, 0.391478, 0.97647315, -0.27230346, 0.23235153, -0.41826782, -0.33423886, 0.36267942, -0.22390413, 0.06241434, 0.42757103, open
1.0160081, 0.19715479, 0.025867844, 0.82909906, 0.30313054, 0.36030036, -0.14281535, 0.3319112, 0.97211444, 0.24590164, 0.36849397, 0.92467785, -0.26620635, 0.24657688, -0.41153198, -0.30001652, 0.36277363, -0.19572522, 0.07397257, 0.44947803, open
0.99127376, 0.16860975, 0.04422736, 0.8172895, 0.28715032, 0.365073, -0.14890856, 0.31891492, 0.9338238, 0.21694906, 0.35286137, 0.88235724, -0.2632449, 0.2523461, -0.40041828, -0.26796126, 0.3698421, -0.1696925, 0.087674685, 0.46832553, open
0.944339, 0.15422799, 0.062096037, 0.83482367, 0.27045307, 0.38399932, -0.15139326, 0.30013257, 0.9205607, 0.19413368, 0.3393831, 0.85828763, -0.2635714, 0.24939547, -0.3854225, -0.23606606, 0.38747573, -0.14953932, 0.09369474, 0.48586205, open
0.8898653, 0.12927549, 0.077318825, 0.84161305, 0.2546063, 0.40976962, -0.14769706, 0.27473372, 0.9323311, 0.16920385, 0.31772503, 0.8572848, -0.26465282, 0.24396394, -0.36838496, -0.20206542, 0.41436896, -0.13187182, 0.08584143, 0.5036101, open
0.8112828, 0.09898715, 0.091382496, 0.8417308, 0.2396732, 0.43310732, -0.13619046, 0.24387123, 0.9565975, 0.13492018, 0.27952945, 0.8732987, -0.26371723, 0.24371219, -0.35211304, -0.1666612, 0.4441291, -0.11374587, 0.06590931, 0.5207616, open
0.73786384, 0.101878695, 0.10371566, 0.8775928, 0.22573106, 0.4484318, -0.11854948, 0.21299665, 0.976669, 0.091088444, 0.22513707, 0.8922637, -0.2580102, 0.2508141, -0.33957577, -0.13593903, 0.4691579, -0.09121462, 0.037586205, 0.5353799, open
0.724355, 0.120165825, 0.124703124, 0.91476136, 0.2129908, 0.45492283, -0.09938027, 0.1906203, 0.9812414, 0.04999343, 0.16403043, 0.9020876, -0.24720587, 0.2612356, -0.33213314, -0.11520555, 0.48714867, -0.056304246, 0.007739635, 0.5465234, open
0.7276005, 0.11576343, 0.124703124, 0.9471637, 0.20160055, 0.45507103, -0.08322507, 0.18286557, 0.9683758, 0.025726626, 0.10706118, 0.89943606, -0.23344365, 0.26874745, -0.33051968, -0.10661071, 0.49889353, -0.0012592793, -0.015800806, 0.55219144, open
0.7276005, 0.12439145, 0.13273455, 0.9763926, 0.19073634, 0.45171648, -0.0732907, 0.18824549, 0.9440562, 0.026354056, 0.06329695, 0.8885053, -0.22029641, 0.26976323, -0.3330298, -0.10812351, 0.5096944, 0.069375016, -0.032075923, 0.55142015, open
0.7276005, 0.1711159, 0.132579, 1.004573, 0.17960207, 0.44833055, -0.06979923, 0.19800077, 0.9179326, 0.04611591, 0.032406528, 0.8760518, -0.21186446, 0.26309407, -0.33846745, -0.11575578, 0.522009, 0.14122896, -0.043301124, 0.5436265, open
0.7219465, 0.21863009, 0.1365343, 1.0397342, 0.16929057, 0.4478455, -0.07032498, 0.2039129, 0.8972172, 0.07114176, 0.008185192, 0.8644939, -0.20942381, 0.24972326, -0.3450186, -0.1246465, 0.53316027, 0.19931935, -0.053591635, 0.5312001, open
0.713249, 0.23306605, 0.1398623, 1.0578786, 0.16289186, 0.451425, -0.07098631, 0.20052093, 0.88197833, 0.087599635, -0.015255197, 0.85066754, -0.21242054, 0.23249067, -0.35206655, -0.13219954, 0.5403948, 0.23840939, -0.066333525, 0.5186499, open
0.7173496, 0.23104277, 0.1398623, 1.0601623, 0.16290607, 0.45760876, -0.069074675, 0.18756904, 0.86850053, 0.08468762, -0.038931392, 0.83083093, -0.21956223, 0.21451013, -0.3598493, -0.13976702, 0.5448755, 0.26307073, -0.08792669, 0.5107777, open
0.7441189, 0.21680786, 0.12708206, 1.0668049, 0.16902484, 0.46318623, -0.0634763, 0.16977619, 0.85460114, 0.059677165, -0.06506554, 0.80449706, -0.22959597, 0.19963369, -0.36969596, -0.1508735, 0.54789025, 0.27801988, -0.123543784, 0.5075596, open
0.7623699, 0.19400676, 0.10814423, 1.0734357, 0.17935021, 0.46409693, -0.05436309, 0.15517807, 0.84055436, 0.017051924, -0.09758258, 0.77673477, -0.24221526, 0.18986654, -0.3830059, -0.16823776, 0.54929847, 0.28797475, -0.17296717, 0.504237, open
0.7623699, 0.17483464, 0.10033574, 1.0734357, 0.19083144, 0.45649925, -0.04342763, 0.14952801, 0.82806396, -0.030806497, -0.14006856, 0.75431013, -0.25656134, 0.18477255, -0.40001222, -0.19272035, 0.54438406, 0.2951072, -0.22798555, 0.49472776, open
0.7700185, 0.16818728, 0.09969055, 1.0734357, 0.19978406, 0.43873778, -0.033411987, 0.15329902, 0.81494004, -0.06784855, -0.19382255, 0.73911065, -0.27185547, 0.18139881, -0.418973, -0.22300196, 0.52862877, 0.3024629, -0.27413747, 0.47490224, open
0.78875387, 0.16254765, 0.09947169, 1.0734357, 0.20387287, 0.41298777, -0.027812839, 0.16189419, 0.7977688, -0.08400241, -0.25173983, 0.7252743, -0.2880434, 0.17583184, -0.43713248, -0.2582482, 0.49948174, 0.3137528, -0.3025762, 0.44562995, open
0.7913355, 0.15970132, 0.09947169, 1.0650936, 0.2026444, 0.38561538, -0.029380701, 0.16986774, 0.7774377, -0.07951597, -0.29903713, 0.70789796, -0.3059874, 0.1639733, -0.4520948, -0.29738474, 0.45898136, 0.3296478, -0.31819162, 0.40909773, open
0.78448546, 0.15970132, 0.09695629, 1.0297126, 0.19843337, 0.3654356, -0.039592974, 0.17387168, 0.7616024, -0.06752572, -0.31832215, 0.6889655, -0.32502535, 0.14354657, -0.46238053, -0.33378723, 0.4119268, 0.34746, -0.334908, 0.3686743, open
0.8102726, 0.15970132, 0.090340994, 0.98430395, 0.19539878, 0.3592935, -0.056696136, 0.17205553, 0.757209, -0.058633704, -0.30551216, 0.6735595, -0.34329978, 0.11671465, -0.46791103, -0.353513, 0.369741, 0.3626764, -0.35748598, 0.33394197, open
0.8369275, 0.14689834, 0.076138996, 0.9585578, 0.19722602, 0.36849344, -0.07616177, 0.16667005, 0.7626378, -0.056905374, -0.26821643, 0.6648262, -0.35961908, 0.090367556, -0.47064695, -0.3458985, 0.3412803, 0.37018716, -0.38639966, 0.31333515, open
0.86302507, 0.1356646, 0.02827907, 0.93383616, 0.20548709, 0.3897671, -0.09089125, 0.1615106, 0.7703445, -0.060942013, -0.21953036, 0.6595096, -0.37375185, 0.07281366, -0.4733463, -0.3150418, 0.32696196, 0.36717317, -0.41544518, 0.31204826, open
0.87612355, 0.13239093, -0.004153331, 0.91907555, 0.22045395, 0.4196891, -0.095733985, 0.16123436, 0.77292967, -0.056827266, -0.16311932, 0.65335935, -0.387928, 0.06628304, -0.4802076, -0.27748528, 0.31711978, 0.35293415, -0.43643072, 0.3240803, open
0.87612355, 0.14253014, -0.013363448, 0.9177837, 0.2389533, 0.45377105, -0.09238312, 0.16791187, 0.7717492, -0.0065809065, -0.094422854, 0.646314, -0.4030319, 0.06682023, -0.49212894, -0.24804728, 0.30290532, 0.33468768, -0.44519255, 0.33973503, open
0.8775952, 0.14027587, -0.048396327, 0.91955364, 0.25579926, 0.4863654, -0.08905017, 0.17983142, 0.7714495, 0.13820073, -0.0073639373, 0.6441571, -0.41772813, 0.06902809, -0.5059462, -0.23309581, 0.2824058, 0.32046282, -0.44134223, 0.34609756, open
0.8859082, 0.24258229, -0.085313775, 0.9284071, 0.26660895, 0.5135727, -0.09259282, 0.19473788, 0.776213, 0.34966865, 0.09677739, 0.651936, -0.42688563, 0.069189124, -0.51457316, -0.23166524, 0.26016346, 0.31780723, -0.4294474, 0.33721337, open
0.8890993, 0.3148333, -0.093303345, 0.9104442, 0.27057278, 0.5348869, -0.10551102, 0.21148098, 0.78664196, 0.56110436, 0.21143036, 0.67067367, -0.42467874, 0.06619548, -0.5127045, -0.23921514, 0.24339454, 0.32579568, -0.4180762, 0.3152948, open
0.891057, 0.36536455, -0.092641644, 0.8849965, 0.2691496, 0.55266154, -0.120927855, 0.22869432, 0.79940176, 0.73394614, 0.33036777, 0.69640726, -0.408862, 0.0600372, -0.49931067, -0.24977379, 0.24654482, 0.3407606, -0.39663118, 0.29813042, open
0.8934328, 0.3970222, -0.10056419, 0.8515183, 0.2644149, 0.5696351, -0.13063371, 0.24328685, 0.81111944, 0.8583967, 0.44445318, 0.7223962, -0.38261324, 0.05325237, -0.4794891, -0.258057, 0.27907875, 0.35721302, -0.36120188, 0.30958915, open
0.89406615, 0.4098793, -0.09900547, 0.8056192, 0.25849608, 0.58606505, -0.1328002, 0.2524793, 0.81809044, 0.94007015, 0.5375859, 0.74453604, -0.35284197, 0.053764455, -0.45704883, -0.26022947, 0.34371322, 0.37400898, -0.31792918, 0.35931057, open
0.9173048, 0.4098793, -0.10408949, 0.7834322, 0.25319928, 0.6000151, -0.12827818, 0.25582692, 0.8202035, 0.9909605, 0.59881186, 0.7617594, -0.3239398, 0.07025277, -0.43589053, -0.25578004, 0.4205319, 0.38648236, -0.27095866, 0.42945534, open
0.97145516, 0.4098793, -0.08842597, 0.8088094, 0.25069153, 0.60982573, -0.11894485, 0.25735924, 0.81586826, 1.0247144, 0.6325846, 0.7741104, -0.29696184, 0.10348133, -0.41821483, -0.246634, 0.48946616, 0.38997996, -0.22969462, 0.49666983, open
0.9792589, 0.44240525, -0.028049622, 0.8291646, 0.25419125, 0.6159405, -0.1039734, 0.26547235, 0.80509, 1.0530205, 0.6553259, 0.7836541, -0.27141222, 0.14469583, -0.40626484, -0.2341568, 0.5370805, 0.3820437, -0.19118279, 0.5471941, open
1.0048535, 0.46320885, 0.033215813, 0.8723318, 0.26481786, 0.61983526, -0.084524, 0.28386128, 0.787854, 1.0805087, 0.7108725, 0.7899698, -0.24974917, 0.18061091, -0.39927337, -0.22480209, 0.5695277, 0.37460014, -0.13981421, 0.58812267, open
1.0078087, 0.4634497, 0.14439149, 0.8859018, 0.28403267, 0.621806, -0.061478555, 0.31361768, 0.7840278, 1.1202388, 0.8684905, 0.81124264, -0.23349032, 0.20378953, -0.3938554, -0.22032155, 0.58515126, 0.3635078, -0.09576818, 0.6156296, open
1.0110734, 0.46590847, 0.18044612, 0.8859018, 0.30412352, 0.6198149, -0.0433875, 0.343706, 0.8554037, 1.203708, 1.1125185, 0.8971507, -0.22659843, 0.21437033, -0.3907172, -0.22762045, 0.59018695, 0.3523463, -0.019993464, 0.63510764, open
1.0193971, 0.46852845, 0.2419904, 0.8859018, 0.32029697, 0.6120035, -0.032419674, 0.36440924, 1.0407022, 1.3486284, 1.3848203, 1.082917, -0.22450562, 0.2194936, -0.3839274, -0.24242961, 0.5917494, 0.34304926, 0.06425909, 0.6493711, open
1.0187739, 0.50624645, 0.34457147, 0.9013029, 0.33079514, 0.59559494, -0.028706687, 0.3736139, 1.2776384, 1.5250103, 1.638454, 1.3175544, -0.21995033, 0.22671852, -0.37077385, -0.25798318, 0.5988451, 0.33457536, 0.14705092, 0.65956634, open
1.0256678, 0.534522, 0.34457147, 0.9777118, 0.33408824, 0.5702004, -0.025970893, 0.3737054, 1.4875793, 1.6865326, 1.6666329, 1.5278218, -0.20873584, 0.23990113, -0.3618945, -0.26669222, 0.6142651, 0.32424664, 0.17113799, 0.6704795, open
1.0386235, 0.54475176, 0.34457147, 1.0311202, 0.333657, 0.54028016, -0.024850598, 0.37022668, 1.6437142, 1.809284, 1.696412, 1.6860657, -0.1922379, 0.25540173, -0.3476964, -0.26484978, 0.6360317, 0.3118496, 0.19565108, 0.6839951, open
1.0386235, 0.54475176, 0.34457147, 1.0410278, 0.33351552, 0.5130936, -0.021424811, 0.36810097, 1.745652, 1.8892292, 1.7279613, 1.790508, -0.17718029, 0.26734313, -0.33164853, -0.25401834, 0.65966034, 0.29348692, 0.22127923, 0.70020723, open
1.0386235, 0.53697234, 0.34457147, 1.0311568, 0.33570307, 0.49531054, -0.010935431, 0.36760122, 1.8021178, 1.9315206, 1.7615467, 1.849064, -0.16937338, 0.27242902, -0.31719258, -0.2378349, 0.68074995, 0.2657786, 0.24968341, 0.7149834, open
1.0386235, 0.53697234, 0.34457147, 1.019081, 0.33893186, 0.4882591, 0.0038594876, 0.36822173, 1.8262962, 1.946785, 1.7974424, 1.8742006, -0.17263947, 0.27288583, -0.3066142, -0.2206112, 0.68946373, 0.22858524, 0.27793396, 0.7199918, open
1.0386235, 0.53697234, 0.34457147, 1.0228231, 0.34191382, 0.4894928, 0.01694102, 0.36914626, 1.8341613, 1.9477111, 1.8363316, 1.8814828, -0.18414958, 0.27421963, -0.29891145, -0.20482193, 0.6844761, 0.1976162, 0.30424574, 0.7109461, open
1.0386235, 0.53697234, 0.34457147, 1.0537894, 0.34530216, 0.49478963, 0.025911162, 0.37403414, 1.8417014, 1.9459623, 1.8802751, 1.8867295, -0.19721349, 0.27892733, -0.2941433, -0.18900397, 0.6681886, 0.17085722, 0.32952437, 0.6909345, open
1.0386235, 0.55019903, 0.34288734, 1.0893133, 0.3527981, 0.50396514, 0.029387305, 0.38636842, 1.8588887, 1.946806, 1.9325134, 1.900924, -0.20755355, 0.28489104, -0.29139653, -0.1725619, 0.63856435, 0.1587952, 0.3538253, 0.6569084, open
1.0386235, 0.55019903, 0.33467984, 1.1114384, 0.36098906, 0.51466936, 0.028127385, 0.3990079, 1.8834898, 1.9495432, 1.995863, 1.9234333, -0.21488962, 0.28875107, -0.2897472, -0.15896697, 0.6212192, 0.17235751, 0.38194796, 0.6321072, open
1.0074103, 0.5531125, 0.33170062, 1.1353312, 0.36838406, 0.5225835, 0.020248862, 0.40429166, 1.9078132, 1.9519737, 2.072374, 1.9469962, -0.2214122, 0.2911027, -0.28559762, -0.15235522, 0.61712193, 0.18283825, 0.4163605, 0.6255487, open
1.0185363, 0.501794, 0.37471884, 1.1765567, 0.37226206, 0.5250839, 0.1755682, 0.40063012, 1.9246852, 1.952276, 2.1173663, 1.9642994, -0.22197907, 0.2987441, -0.21675701, -0.14951375, 0.6278597, 0.18845516, 0.44747913, 0.6345277, open
1.0365282, 0.48501885, 0.36118186, 1.2059155, 0.3665973, 0.5203633, 0.29103678, 0.3855456, 1.9313409, 1.9485899, 2.1224542, 1.9717312, -0.21818337, 0.3136581, -0.17667688, -0.15058602, 0.65355545, 0.19040938, 0.4817703, 0.6617988, open
1.0389445, 0.4766405, 0.3573412, 1.2293195, 0.35318384, 0.51172787, 0.3859145, 0.3654391, 1.9262991, 1.9353855, 2.079026, 1.9676278, -0.21019354, 0.33146727, -0.14939632, -0.14821856, 0.6779624, 0.1882049, 0.47466666, 0.688194, open
1.0377208, 0.4766405, 0.3573412, 1.252588, 0.33411425, 0.50348514, 0.46074274, 0.34850308, 1.9050201, 1.902351, 1.9449981, 1.947328, -0.20418786, 0.34335405, -0.13477565, -0.14127605, 0.6940563, 0.1822779, 0.44597778, 0.7058883, open
1.0363368, 0.4766405, -0.07969211, 1.262414, 0.31084034, 0.50060505, 0.51682234, 0.3360481, 1.8593341, 1.8367898, 1.500041, 1.9024082, -0.20551246, 0.34441254, -0.12940733, -0.13175859, 0.6964201, 0.1750001, 0.38203087, 0.71161014, open
1.0266068, 0.46722767, -0.052171614, 1.2693107, 0.28794035, 0.5042886, 0.49508175, 0.3277003, 1.7829129, 1.7285119, 1.4447381, 1.8258332, -0.21483167, 0.33478364, -0.1475601, -0.123381115, 0.68358517, 0.16280402, 0.3423454, 0.70251316, open
0.99073523, 0.43526435, -0.029480977, 1.279898, 0.26793256, 0.51138604, 0.46813345, 0.31852672, 1.6763736, 1.5720181, 1.4032375, 1.7168219, -0.22757494, 0.31901935, -0.16516893, -0.12031151, 0.66205513, 0.15084338, 0.30668712, 0.68329513, open
0.9474238, 0.3853487, -0.018867223, 1.279898, 0.25280625, 0.51751286, 0.43926993, 0.30695185, 1.5548527, 1.3710947, 1.3697135, 1.5884662, -0.2356784, 0.30205387, -0.18159038, -0.12252513, 0.6374096, 0.13521472, 0.27823138, 0.660275, open
0.9287646, 0.37215486, -0.011078498, 1.279898, 0.24402158, 0.519101, 0.41123548, 0.2949638, 1.4499785, 1.1530145, 1.3389761, 1.4722409, -0.23444262, 0.2864367, -0.19593573, -0.128918, 0.6092914, 0.12928033, 0.25767013, 0.6370706, open
0.9287646, 0.37389946, 0.0025511815, 1.279898, 0.24206245, 0.51469576, 0.38516492, 0.28432408, 1.3895032, 0.9779707, 1.3073102, 1.4019343, -0.22214529, 0.27111587, -0.20819096, -0.1368529, 0.5884621, 0.14420156, 0.24482805, 0.6213101, open
0.9287646, 0.37389946, 0.006771095, 1.279898, 0.24504834, 0.5047276, 0.36149076, 0.27712056, 1.365992, 0.89079463, 1.2741231, 1.3758792, -0.20473483, 0.25311816, -0.2200013, -0.14566426, 0.5736271, 0.16495517, 0.23330373, 0.6134104, open
0.92761415, 0.37096846, 0.019946534, 1.279898, 0.24972609, 0.49155328, 0.34005818, 0.2694308, 1.3416711, 0.84327126, 1.2409015, 1.3551543, -0.18793318, 0.23060188, -0.23297857, -0.15791574, 0.56226337, 0.20028217, 0.21945351, 0.6060991, open
0.92798346, 0.34603146, 0.043500993, 1.2793477, 0.25119108, 0.47641826, 0.32043335, 0.25441623, 1.2802778, 0.7803242, 1.2097651, 1.2983001, -0.17270449, 0.2043625, -0.24702124, -0.17395191, 0.5598212, 0.23167199, 0.20201571, 0.6028963, open
0.928982, 0.2239594, 0.06172417, 1.2731649, 0.25291714, 0.4645106, 0.3022535, 0.23614009, 1.1665072, 0.6896759, 1.1810931, 1.1845112, -0.15573454, 0.17591467, -0.2599182, -0.18905935, 0.5418877, 0.24628477, 0.18469673, 0.5823175, open
0.9301167, 0.12005635, 0.07110626, 1.2616857, 0.25292662, 0.46169168, 0.28514168, 0.21808675, 0.99638146, 0.578673, 1.1544815, 1.0034835, -0.13483746, 0.14380644, -0.27036583, -0.197805, 0.5169132, 0.26618296, 0.1705904, 0.54546475, open
0.930703, 0.037634984, 0.027079357, 1.2317876, 0.24970563, 0.4695106, 0.24361627, 0.19998406, 0.79483694, 0.4849544, 0.9741832, 0.76508737, -0.11567473, 0.102218434, -0.3001934, -0.20080496, 0.477206, 0.27764982, 0.1337265, 0.493003, open
0.92631, 0.0039211577, -0.010806654, 1.1989315, 0.2450411, 0.48720497, 0.19628103, 0.18413061, 0.6226806, 0.43285772, 0.824827, 0.5214305, -0.101642475, 0.05096863, -0.32275957, -0.2014954, 0.42323565, 0.29255822, 0.09301688, 0.4283631, open
0.8831724, -0.015618223, -0.010806654, 1.139899, 0.24213827, 0.5085033, 0.14420217, 0.17022136, 0.5341054, 0.41812465, 0.72402084, 0.36336508, -0.09392191, 0.00044588954, -0.33904856, -0.20512243, 0.3735175, 0.31185582, 0.05447927, 0.3776301, open
0.87662935, -0.030637953, -0.011738409, 1.0938933, 0.24386293, 0.52639455, 0.09090328, 0.15697569, 0.5061866, 0.42235363, 0.6612169, 0.31529254, -0.09160781, -0.028165802, -0.3493392, -0.21532287, 0.3388906, 0.33273047, 0.005085423, 0.3547322, open
0.8829715, -0.02662317, -0.058870263, 1.0983531, 0.25207314, 0.53658456, 0.040223237, 0.1470126, 0.48769516, 0.4268368, 0.61688113, 0.30490792, -0.09203067, -0.015332431, -0.35399103, -0.22897914, 0.32581833, 0.35433316, -0.044151824, 0.3647172, open
